"JOIN_NO","EXT_KEY"
"1480733","GROS"
"1480738","KEY"
"1480751","KEY"
"1480766","KEY"
"1480784","KEY"
"1480786","KEY"
"1480865","KEY"
"1480916","KEY"
"1480984","KEY"
"1480986","KEY"
"1480993","KEY"
"1481052","KEY"
"1481077","GROS"
"1481086","KEY"
"1481164","KEY"
"1481188","KEY"
"1481248","KEY"
"1481261","KEY"
"1481277","KEY"
"1481296","GROS"
"1481297","GROS"
"1481298","GROS"
"1481299","GROS"
"14813","KEY"
"1481300","GROS"
"1481306","GROS"
"1481309","GROS"
"1481357","KEY"
"1481395","KEY"
"1481400","KEY"
"1481401","KEY"
"1481442","KEY"
"1481523","KEY"
"1481564","KEY"
"1481610","KEY"
"1481695","KEY"
"1481705","KEY"
"1481740","KEY"
"1481760","KEY"
"1481821","GROS"
"1481837","GROS"
"1481843","KEY"
"1481844","KEY"
"1481845","KEY"
"1481846","KEY"
"1481871","KEY"
"1481879","KEY"
"1481911","KEY"
"1481913","KEY"
"1481927","KEY"
"1481951","KEY"
"1481952","KEY"
"1481959","KEY"
"1481963","KEY"
"1481977","KEY"
"1481984","KEY"
"1481989","KEY"
"1482008","KEY"
"1482014",""
"1482021","KEY"
"1482039","KEY"
"1482051","KEY"
"1482070","KEY"
"1482086","KEY"
"1482104","KEY"
"1482140","KEY"
"1482154","KEY"
"1482165","KEY"
"1482176","KEY"
"1482204","KEY"
"1482235","KEY"
"1482236","GKM"
"1482244","KEY"
"1482273","KEY"
"1482278","KEY"
"1482279","KEY"
"1482283","KEY"
"1482290","KEY"
"1482307","KEY"
"1482328","KEY"
"1482358","KEY"
"1482381","KEY"
"1482438","KEY"
"1482487","KEY"
"1482510","KEY"
"1482535","KEY"
"1482557","KEY"
"1482600","KEY"
"1482615","KEY"
"1482618","KEY"
"1482683","KEY"
"1482709","KEY"
"1482773","KEY"
"1482778","KEY"
"1482837","KEY"
"1482882","KEY"
"1482892","KEY"
"1482904","KEY"
"1482916","KEY"
"1482958","KEY"
"1482961","KEY"
"1482987","KEY"
"1482998","KEY"
"1483000","KEY"
"1483012","KEY"
"1483078","KEY"
"1483101","KEY"
"1483105","KEY"
"1483120","KEY"
"1483123",""
"1483147","KEY"
"1483161","KEY"
"1483185","KEY"
"1483198","KEY"
"1483236","SPEZ"
"1483243","KEY"
"1483275","KEY"
"1483310","KEY"
"1483314","KEY"
"1483362","KEY"
"1483392","KEY"
"1483444","SPEZ"
"1483558","KEY"
"1483614","KEY"
"1483621","KEY"
"1483665","KEY"
"1483671",""
"1483692","KEY"
"1483694","KEY"
"1483704","KEY"
"1483707","KEY"
"1483719","KEY"
"1483728","KEY"
"1483743","KEY"
"1483786","KEY"
"1483793","KEY"
"1483848","KEY"
"1483849","KEY"
"1483862","KEY"
"1483873","KEY"
"1483927","KEY"
"1483998","KEY"
"1484000","KEY"
"1484009","KEY"
"1484010","KEY"
"1484037","KEY"
"1484058","KEY"
"1484104","KEY"
"1484134","KEY"
"1484139","KEY"
"1484151","KEY"
"1484207","KEY"
"1484208","KEY"
"1484279","AUSL"
"1484377","KEY"
"1484406","KEY"
"1484426","KEY"
"1484436","KEY"
"1484441","KEY"
"1484477","KEY"
"1484499","KEY"
"1484522","AUSL"
"1484544","KEY"
"1484551","KEY"
"1484553","KEY"
"1484624","KEY"
"1484689","KEY"
"1484696","KEY"
"1484698","KEY"
"1484733","KEY"
"1484826","KEY"
"1484838","KEY"
"1484849","SPEZ"
"1484857","KEY"
"1484874","KEY"
"1484904","KEY"
"1484909","KEY"
"1484911","KEY"
"1484914","KEY"
"1484962","KEY"
"1485007","KEY"
"1485072","KEY"
"1485189","KEY"
"1485252","SPEZ"
"1485257","KEY"
"1485294","KEY"
"1485304","KEY"
"1485332","GKM"
"1485334","GKM"
"1485378","KEY"
"1485404","KEY"
"1485405","KEY"
"1485424","KEY"
"1485486","KEY"
"1485538","KEY"
"1485541","KEY"
"1485544","KEY"
"1485545","KEY"
"1485547","KEY"
"1485549","KEY"
"1485550","KEY"
"1485551",""
"1485558","KEY"
"1485562","KEY"
"1485568","KEY"
"1485631","KEY"
"1485636","KEY"
"1485664","KEY"
"1485715","KEY"
"1485726","KEY"
"1485739","KEY"
"1485769","KEY"
"1485773","KEY"
"1485777","KEY"
"1485825","KEY"
"1485833","KEY"
"1485840","KEY"
"1485870","KEY"
"1485875","KEY"
"1485903","GKM"
"1485920","KEY"
"1485921","KEY"
"1485937","KEY"
"1485992","KEY"
"1486004","KEY"
"1486014","GKM"
"1486040","GKM"
"1486044","KEY"
"1486048","KEY"
"1486049","KEY"
"1486050","KEY"
"1486052","KEY"
"1486054","KEY"
"1486056","KEY"
"1486077","KEY"
"1486088","KEY"
"1486103","KEY"
"1486117","KEY"
"1486125","KEY"
"1486145","KEY"
"1486172","KEY"
"1486189","KEY"
"1486197","KEY"
"1486214","KEY"
"1486218","KEY"
"1486225","KEY"
"1486228","KEY"
"1486230","KEY"
"1486268","KEY"
"1486309","KEY"
"1486318","KEY"
"1486337","KEY"
"1486380","KEY"
"1486443","KEY"
"1486455","KEY"
"1486461","KEY"
"1486493","KEY"
"1486499","KEY"
"1486545","KEY"
"1486548","KEY"
"1486555","KEY"
"1486558","KEY"
"1486578","KEY"
"1486605","KEY"
"1486622","KEY"
"1486631","KEY"
"1486713","KEY"
"1486733","KEY"
"1486752","KEY"
"1486778","KEY"
"1486790","KEY"
"1486812","KEY"
"1486854","KEY"
"1486862","KEY"
"1486890","KEY"
"1486929","GROS"
"1486930","KEY"
"1486942","KEY"
"1486943","KEY"
"1486944","KEY"
"1486964","KEY"
"1486971","KEY"
"1486973","KEY"
"1486999","KEY"
"1487026","KEY"
"1487032","KEY"
"1487073","KEY"
"1487087","KEY"
"1487088","KEY"
"1487101","KEY"
"1487148","KEY"
"1487157","KEY"
"1487164","KEY"
"1487175","KEY"
"1487187","KEY"
"1487201","KEY"
"1487202","KEY"
"1487214","KEY"
"1487244","KEY"
"1487245","KEY"
"1487246","KEY"
"1487248","KEY"
"1487249","KEY"
"1487250","KEY"
"1487252","KEY"
"1487253","KEY"
"1487254","KEY"
"1487255","KEY"
"1487256","KEY"
"1487257","KEY"
"1487258","KEY"
"1487261","KEY"
"1487263","KEY"
"1487266","KEY"
"1487301","KEY"
"1487360","KEY"
"1487403","KEY"
"1487415","KEY"
"1487416","KEY"
"1487428","KEY"
"1487440","KEY"
"1487443","KEY"
"1487465","KEY"
"1487496","KEY"
"1487560","KEY"
"1487574","KEY"
"1487592","KEY"
"1487605","KEY"
"1487607","KEY"
"1487627","KEY"
"1487667","KEY"
"1487703","KEY"
"1487754","KEY"
"1487758","KEY"
"1487812","KEY"
"1487819","KEY"
"1487824","KEY"
"1487828","KEY"
"1487830","KEY"
"1487834","KEY"
"1487860","KEY"
"1487862","KEY"
"1487878","KEY"
"1487921","KEY"
"1487982","KEY"
"1488001","KEY"
"1488022","KEY"
"1488025","KEY"
"1488029","KEY"
"1488030","KEY"
"1488040","KEY"
"1488054","KEY"
"1488074","KEY"
"1488103","GKM"
"1488141","KEY"
"1488150","KEY"
"1488160","KEY"
"1488201","GKM"
"1488202","GROS"
"1488208","KEY"
"1488235","KEY"
"1488246","KEY"
"1488263","KEY"
"1488306","KEY"
"1488315","KEY"
"1488324","KEY"
"1488339","KEY"
"1488355","KEY"
"1488372","KEY"
"1488390","KEY"
"1488403","KEY"
"1488456","KEY"
"1488502","KEY"
"1488538","KEY"
"1488546","KEY"
"1488547","KEY"
"1488570","KEY"
"1488587","KEY"
"1488593","KEY"
"1488594","KEY"
"1488616","KEY"
"1488642","KEY"
"1488646","KEY"
"1488672","KEY"
"1488686","KEY"
"1488687","KEY"
"1488697","KEY"
"1488719","KEY"
"1488747","KEY"
"1488748","KEY"
"1488784","KEY"
"1488812","KEY"
"1488820","KEY"
"1488857","KEY"
"1488859","KEY"
"1488865","KEY"
"1488868","KEY"
"1488888","KEY"
"1488909","KEY"
"1488919","KEY"
"1488921","KEY"
"1488922","KEY"
"1488929","GROS"
"1489002","KEY"
"1489011","KEY"
"1489015","KEY"
"1489024","KEY"
"1489025","KEY"
"1489036","KEY"
"1489055","KEY"
"1489057","KEY"
"1489076","KEY"
"1489085","KEY"
"1489099","KEY"
"1489101","KEY"
"1489105","KEY"
"1489107","KEY"
"1489134","KEY"
"1489148","KEY"
"1489154","KEY"
"1489198","KEY"
"1489225","KEY"
"1489238","KEY"
"1489281","KEY"
"1489306","KEY"
"1489356","KEY"
"1489357","KEY"
"1489367","GKM"
"1489407","GROS"
"1489419","KEY"
"1489428","GROS"
"1489430","KEY"
"1489448","KEY"
"1489454","GROS"
"1489459","GROS"
"1489474","KEY"
"1489584","KEY"
"1489599","KEY"
"1489609","KEY"
"1489648","KEY"
"1489653","GROS"
"1489654","GROS"
"1489655","GROS"
"1489656","GROS"
"1489657","GROS"
"1489658","GROS"
"1489715","KEY"
"1489721","KEY"
"1489770","KEY"
"1489771","KEY"
"1489791","KEY"
"1489854","KEY"
"1489898","KEY"
"1489910","KEY"
"1489936","KEY"
"1489989","KEY"
"1489999","KEY"
"1490001","KEY"
"1490012","KEY"
"1490025","KEY"
"1490029","KEY"
"1490073","KEY"
"1490093","KEY"
"1490124","KEY"
"1490130","KEY"
"1490140","KEY"
"1490163","KEY"
"1490184","KEY"
"1490202","KEY"
"1490233","KEY"
"1490237","KEY"
"1490240","KEY"
"1490295","KEY"
"1490311","KEY"
"1490321","KEY"
"1490371","GROS"
"1490372","GROS"
"1490375","GROS"
"1490379","GROS"
"1490384","GROS"
"1490388","GROS"
"1490390","GROS"
"1490400","GROS"
"1490403","GROS"
"1490406","GROS"
"1490408","GROS"
"1490409","GROS"
"1490417","GROS"
"1490444","KEY"
"1490467","KEY"
"1490479","KEY"
"1490480","KEY"
"1490522","KEY"
"1490570","KEY"
"1490605","KEY"
"1490606","KEY"
"1490609","KEY"
"1490629","KEY"
"1490647","KEY"
"1490668","KEY"
"1490696","KEY"
"1490697","KEY"
"1490702","KEY"
"1490709","KEY"
"1490712","KEY"
"1490713","KEY"
"1490722","KEY"
"1490723","KEY"
"1490785",""
"1490822","KEY"
"1490844","KEY"
"1490873","KEY"
"1490875","KEY"
"1490883","KEY"
"1490917","KEY"
"1490963","KEY"
"1490969","KEY"
"1490991","KEY"
"1491023","KEY"
"1491035","KEY"
"1491045","KEY"
"1491053","KEY"
"1491100","KEY"
"1491207","KEY"
"1491236","KEY"
"1491282","KEY"
"1491283","KEY"
"1491326","KEY"
"1491336","SPEZ"
"1491365","KEY"
"1491398","KEY"
"1491403","KEY"
"1491414","KEY"
"1491441","KEY"
"1491453","GROS"
"1491468","KEY"
"1491486","KEY"
"1491493","KEY"
"1491505","KEY"
"1491513","KEY"
"1491532","GROS"
"1491538","KEY"
"1491540","KEY"
"1491541","KEY"
"1491558","KEY"
"1491563","KEY"
"1491612","GROS"
"1491641","KEY"
"1491671","KEY"
"1491689","KEY"
"1491715","GKM"
"1491720","KEY"
"1491815","KEY"
"1491821","KEY"
"1491825","KEY"
"1491827","KEY"
"1491844","KEY"
"1491895","KEY"
"1491927","KEY"
"1491961","KEY"
"1491969","KEY"
"1491995","KEY"
"1492004","KEY"
"1492019","GROS"
"1492027","KEY"
"1492075","KEY"
"1492078","KEY"
"1492110","KEY"
"1492122","SPEZ"
"1492129","KEY"
"1492218","KEY"
"1492224","KEY"
"1492263","KEY"
"1492269","KEY"
"1492274","KEY"
"1492275","KEY"
"1492277","KEY"
"1492294","KEY"
"1492365","KEY"
"1492366","GROS"
"1492372","KEY"
"1492404","KEY"
"1492422","KEY"
"1492445","KEY"
"1492488","KEY"
"1492491","KEY"
"1492495","KEY"
"1492499","KEY"
"1492501","KEY"
"1492503","KEY"
"1492537","KEY"
"1492606","KEY"
"1492624","KEY"
"1492637","KEY"
"1492668","KEY"
"1492669","KEY"
"1492670","KEY"
"1492699","KEY"
"1492707","KEY"
"1492722","KEY"
"1492742","KEY"
"1492807","KEY"
"1492821","KEY"
"1492831","KEY"
"1492832","KEY"
"1492834","KEY"
"1492839","KEY"
"1492840","KEY"
"1492853","KEY"
"1492863","KEY"
"1492869","KEY"
"1492891","KEY"
"1492901","KEY"
"1492916","KEY"
"1492925","KEY"
"1492929","KEY"
"1492932","KEY"
"1492937","KEY"
"1493046","GKM"
"1493056","KEY"
"1493068","KEY"
"1493076","KEY"
"1493098","KEY"
"1493112","KEY"
"1493128","KEY"
"1493141","KEY"
"1493146","KEY"
"1493148","KEY"
"1493151","KEY"
"1493156","KEY"
"1493164","KEY"
"1493189","KEY"
"1493194","KEY"
"1493208","KEY"
"1493219","KEY"
"1493253","KEY"
"1493300","KEY"
"1493301","GROS"
"1493304","GROS"
"1493308","KEY"
"1493314","KEY"
"1493374","KEY"
"1493387","KEY"
"1493393","KEY"
"1493399","KEY"
"1493405","KEY"
"1493456","KEY"
"1493480","KEY"
"1493481","KEY"
"1493498","KEY"
"1493505","KEY"
"1493551","KEY"
"1493594","SPEZ"
"1493601","KEY"
"1493625","KEY"
"1493673","KEY"
"1493698","KEY"
"1493724","KEY"
"1493733","KEY"
"1493749","KEY"
"1493765",""
"1493816","KEY"
"1493840","KEY"
"1493863","KEY"
"1493870","KEY"
"1493886","KEY"
"1493890","KEY"
"1493938","KEY"
"1493941","KEY"
"1493977","KEY"
"1494003","KEY"
"1494040","KEY"
"1494044","KEY"
"1494056","KEY"
"1494067","KEY"
"1494068","KEY"
"1494072","KEY"
"1494083","KEY"
"1494084","KEY"
"1494085","KEY"
"1494160","KEY"
"1494166","KEY"
"1494209","KEY"
"1494211","KEY"
"1494215","KEY"
"1494249","KEY"
"1494273","GKM"
"1494319","KEY"
"1494333","KEY"
"1494334","KEY"
"1494348","GROS"
"1494422","KEY"
"1494427","KEY"
"1494433","KEY"
"1494443","KEY"
"1494481","KEY"
"1494507","KEY"
"1494608","KEY"
"1494707","KEY"
"1494826","KEY"
"1494905","KEY"
"1494909","KEY"
"1494937","KEY"
"1494981","KEY"
"1494987","KEY"
"1494999","KEY"
"1495075","KEY"
"1495082","KEY"
"1495089","KEY"
"1495176","KEY"
"1495214","KEY"
"1495215","KEY"
"1495223","KEY"
"1495266","KEY"
"1495284","KEY"
"1495288","KEY"
"1495311","GKM"
"1495321","KEY"
"1495332","KEY"
"1495404","KEY"
"1495413","KEY"
"1495431","KEY"
"1495433","KEY"
"1495439","KEY"
"1495461","KEY"
"1495561","KEY"
"1495568","KEY"
"1495572","KEY"
"1495573","KEY"
"1495618","GKM"
"1495619","KEY"
"1495662","KEY"
"1495669","KEY"
"1495677","GROS"
"1495724","KEY"
"1495725","KEY"
"1495787","KEY"
"1495827","KEY"
"1495838","KEY"
"1495861","KEY"
"1495887","KEY"
"1495893","KEY"
"1495896","KEY"
"1495930","KEY"
"1495933","KEY"
"1495983","KEY"
"1496076","KEY"
"1496099","KEY"
"1496154","KEY"
"1496164","KEY"
"1496165","KEY"
"1496166","KEY"
"1496167","KEY"
"1496168","KEY"
"1496169","KEY"
"1496181","KEY"
"1496199","KEY"
"1496201","KEY"
"1496230","GKM"
"1496244","KEY"
"1496251","KEY"
"1496252","GROS"
"1496256","KEY"
"1496328","KEY"
"1496341","KEY"
"1496361","GKM"
"1496386","KEY"
"1496399","SPEZ"
"1496421","KEY"
"1496424","KEY"
"1496444","KEY"
"1496465","KEY"
"1496473","KEY"
"1496477","KEY"
"1496488","KEY"
"1496499","KEY"
"1496511","KEY"
"1496516","KEY"
"1496529","KEY"
"1496533","KEY"
"1496539","KEY"
"1496546","KEY"
"1496557","KEY"
"1496559","KEY"
"1496567","KEY"
"1496572",""
"1496589","KEY"
"1496608","KEY"
"1496609","KEY"
"1496612","KEY"
"1496620","KEY"
"1496625","KEY"
"1496682","GROS"
"1496695","KEY"
"1496736","KEY"
"1496787","KEY"
"1496789","KEY"
"1496794","KEY"
"1496811","KEY"
"1496816","KEY"
"1496819","KEY"
"1496868","KEY"
"1496870","KEY"
"1496874","KEY"
"1496896","KEY"
"1496899","KEY"
"1496903","KEY"
"1496905","KEY"
"1496955","KEY"
"1496961","KEY"
"1497025","KEY"
"1497038","KEY"
"1497117","KEY"
"1497125","KEY"
"1497139","KEY"
"1497154","KEY"
"1497161","KEY"
"1497195","KEY"
"1497206","KEY"
"1497216","KEY"
"1497259","KEY"
"1497273","KEY"
"1497293","KEY"
"1497329","KEY"
"1497350","KEY"
"1497424","KEY"
"1497439","KEY"
"1497451","KEY"
"1497462","KEY"
"1497515","KEY"
"1497563","KEY"
"1497606","GROS"
"1497615","KEY"
"1497627","KEY"
"1497633","KEY"
"1497648","KEY"
"1497693",""
"1497751","KEY"
"1497758","KEY"
"1497799","KEY"
"1497805","KEY"
"1497817","KEY"
"1497829","KEY"
"1497837","KEY"
"1497851","KEY"
"1497871","KEY"
"1497872","KEY"
"1497906","GROS"
"1497924","KEY"
"1497925","KEY"
"1497952","KEY"
"1497960","KEY"
"1497970","KEY"
"1497975","KEY"
"1497995","GKM"
"1498045","KEY"
"1498073","KEY"
"1498085","KEY"
"1498102","KEY"
"1498109","KEY"
"1498117","KEY"
"1498121","KEY"
"1498138","KEY"
"1498194","KEY"
"1498205","KEY"
"1498276","SPEZ"
"1498281","KEY"
"1498299","KEY"
"1498320","KEY"
"1498325","KEY"
"1498339","KEY"
"1498352","KEY"
"1498370","KEY"
"1498377","KEY"
"1498405","KEY"
"1498425","KEY"
"1498436","KEY"
"1498464","KEY"
"1498489","KEY"
"1498504","KEY"
"1498514","KEY"
"1498518","KEY"
"1498519","KEY"
"1498567","KEY"
"1498576","GKM"
"1498599","KEY"
"1498616","KEY"
"1498668","KEY"
"1498678","KEY"
"1498695","KEY"
"1498698","KEY"
"1498700","KEY"
"1498732","KEY"
"1498751","KEY"
"1498765","KEY"
"1498791","KEY"
"1498798","KEY"
"1498804","KEY"
"1498831","KEY"
"1498834","KEY"
"1498864","KEY"
"1498886","KEY"
"1498908","KEY"
"1498917","KEY"
"1498918","KEY"
"1498922","KEY"
"1498968","GROS"
"1498980","KEY"
"1499006","KEY"
"1499032","KEY"
"1499046","KEY"
"1499144","GROS"
"1499189","KEY"
"1499195","KEY"
"1499206","KEY"
"1499207","KEY"
"1499261","KEY"
"1499269","KEY"
"1499277","KEY"
"1499287","KEY"
"1499293","KEY"
"1499307","KEY"
"1499314","KEY"
"1499320","KEY"
"1499354","KEY"
"1499378","KEY"
"1499413","KEY"
"1499427","KEY"
"1499448","SPEZ"
"1499460","KEY"
"1499503","KEY"
"1499526","KEY"
"1499528","KEY"
"1499543","KEY"
"1499577","KEY"
"1499580","KEY"
"1499581","KEY"
"1499582","KEY"
"1499583","KEY"
"1499584","KEY"
"1499585","KEY"
"1499604","GROS"
"1499628","KEY"
"1499652","KEY"
"1499673","KEY"
"1499696","KEY"
"1499770","KEY"
"1499785","KEY"
"1499803","KEY"
"1499821","SPEZ"
"1499829","KEY"
"1499865","GROS"
"1499879","KEY"
"1499893","KEY"
"1499917","KEY"
"1499952","KEY"
"1499978","KEY"
"1499998","KEY"
"1500019","KEY"
"1500116","KEY"
"1500141","KEY"
"1500142","KEY"
"1500166","KEY"
"1500211","GKM"
"1500221","KEY"
"1500225","SPEZ"
"1500229","KEY"
"1500236","GKM"
"1500242","KEY"
"1500267","KEY"
"1500289","KEY"
"1500331","KEY"
"1500355","GROS"
"1500358","GROS"
"1500359","GROS"
"1500367","KEY"
"1500375","KEY"
"1500412","KEY"
"1500413","KEY"
"1500460","KEY"
"1500516","KEY"
"1500537","KEY"
"1500547","KEY"
"1500560","KEY"
"1500579","KEY"
"1500598","KEY"
"1500607","KEY"
"1500618","KEY"
"1500662","KEY"
"1500665","KEY"
"1500705","KEY"
"1500710","KEY"
"1500729","KEY"
"1500735","KEY"
"1500772","KEY"
"1500883","KEY"
"1500912","KEY"
"1500960","KEY"
"1500968","KEY"
"1501015","KEY"
"1501031","KEY"
"1501036","KEY"
"1501038","KEY"
"1501046","KEY"
"1501068","KEY"
"1501074","KEY"
"1501134","KEY"
"1501138","KEY"
"1501169","KEY"
"1501177","KEY"
"1501180","KEY"
"1501190","KEY"
"1501240","KEY"
"1501270","KEY"
"1501331","KEY"
"1501340","KEY"
"1501364","KEY"
"1501450","KEY"
"1501457","KEY"
"1501475","KEY"
"1501502","KEY"
"1501678","KEY"
"1501682","KEY"
"1501732","KEY"
"1502013","KEY"
"1502248","KEY"
"1502249","KEY"
"1502271","KEY"
"1502276","KEY"
"1502280","KEY"
"1502285","KEY"
"1502306","KEY"
"1502326","KEY"
"1502330","KEY"
"1503130","KEY"
"1503179","KEY"
"1503440","KEY"
"1503490","SPEZ"
"1503523","KEY"
"1503526","KEY"
"1503536","KEY"
"1503582","KEY"
"1503591","GROS"
"1503600","KEY"
"1503604","KEY"
"1503610","KEY"
"1503618","KEY"
"1503641","KEY"
"1503678","KEY"
"1503715","KEY"
"1503716","KEY"
"1503717","KEY"
"1503719","KEY"
"1503722","KEY"
"1503725","KEY"
"1503727","KEY"
"1503728","KEY"
"1503733","KEY"
"1503735","KEY"
"1503737","KEY"
"1503742","KEY"
"1503793","KEY"
"1503804",""
"1503870","KEY"
"1503879","KEY"
"1503887","KEY"
"1503903","GKM"
"1503906","KEY"
"1503913","KEY"
"1503921","KEY"
"1503932","KEY"
"1503949",""
"1503950",""
"1503965","KEY"
"1503974","KEY"
"1504003","KEY"
"1504015","SPEZ"
"1504039","KEY"
"1504078","KEY"
"1504090","KEY"
"1504111","KEY"
"1504113","KEY"
"1504123","KEY"
"1504138","GROS"
"1504156","KEY"
"1504178","KEY"
"1504194","KEY"
"1504201","KEY"
"1504210","KEY"
"1504262","KEY"
"1504275","KEY"
"1504276","KEY"
"1504308","KEY"
"1504877","KEY"
"1504933","SPEZ"
"1504937","KEY"
"1504976","KEY"
"1504998","KEY"
"1505012","KEY"
"1505013","KEY"
"1505066","KEY"
"1505080","KEY"
"1505086","KEY"
"1505217","KEY"
"1505264","GROS"
"1505277","KEY"
"1505366","AUSL"
"1505385","KEY"
"1505397","KEY"
"1505403","KEY"
"1505405","KEY"
"1505407","KEY"
"1505437","KEY"
"1505449","GKM"
"1505518",""
"1505524","KEY"
"1505575","KEY"
"1505631","KEY"
"1505693","KEY"
"1505729","KEY"
"1505730","KEY"
"1505740","KEY"
"1505755","KEY"
"1505764","KEY"
"1505791","KEY"
"1505797","KEY"
"1505800","KEY"
"1505848","KEY"
"1505853","GROS"
"1505863","KEY"
"1505907","KEY"
"1505914","KEY"
"1505926","KEY"
"1505927","KEY"
"1505986","KEY"
"1505987","KEY"
"1506003","KEY"
"1506032","KEY"
"1506044","KEY"
"1506052","KEY"
"1506069","KEY"
"1506104","KEY"
"1506139","KEY"
"1506163","KEY"
"1506173","KEY"
"1506193","KEY"
"1506233","KEY"
"1506240","KEY"
"1506348","KEY"
"1506350","KEY"
"1506353","KEY"
"1506363","KEY"
"1506381","KEY"
"1506389","KEY"
"1506493","KEY"
"1506528","KEY"
"1506531","KEY"
"1506549","KEY"
"1506578","KEY"
"1506579","KEY"
"1506600","KEY"
"1506608","KEY"
"1506612","KEY"
"1506620","KEY"
"1506636","KEY"
"1506662","KEY"
"1506663","KEY"
"1506664","KEY"
"1506672","KEY"
"1506673","KEY"
"1506701","KEY"
"1506712","KEY"
"1506716","KEY"
"1506720","KEY"
"1506732","KEY"
"1506772","KEY"
"1506778","GROS"
"1506780","GROS"
"1506816","KEY"
"1506833","KEY"
"1506840",""
"1506841",""
"1506843","AUSL"
"1506845","AUSL"
"1506853","KEY"
"1506881","KEY"
"1506882","KEY"
"1506908","KEY"
"1506930","KEY"
"1506961","KEY"
"1506970","KEY"
"1507035","KEY"
"1507049","KEY"
"1507071","KEY"
"1507082","KEY"
"1507107","KEY"
"1507109","KEY"
"1507111","AUSL"
"1507117","KEY"
"1507153","KEY"
"1507155","KEY"
"1507158","GROS"
"1507170","KEY"
"1507183","KEY"
"1507238","KEY"
"1507239","KEY"
"1507244","KEY"
"1507248","KEY"
"1507256","KEY"
"1507284","KEY"
"1507285","KEY"
"1507295","KEY"
"1507297","KEY"
"1507311","KEY"
"1507335","KEY"
"1507400","KEY"
"1507434","KEY"
"1507444","KEY"
"1507467","KEY"
"1507470","KEY"
"1507478","KEY"
"1507522","KEY"
"1507641","KEY"
"1507643","KEY"
"1507653","KEY"
"1507705","KEY"
"1507737","GROS"
"1507742","KEY"
"1507773","KEY"
"1507790","KEY"
"1507838","KEY"
"1507861","KEY"
"1507939","KEY"
"1507945","KEY"
"1507958","KEY"
"1507979","KEY"
"1507981","KEY"
"1507985","KEY"
"1507986","KEY"
"1507990","KEY"
"1507992","KEY"
"1508017","KEY"
"1508061","KEY"
"1508064","KEY"
"1508104","KEY"
"1508145","KEY"
"1508149","KEY"
"1508160","KEY"
"1508179","KEY"
"1508182","GKM"
"1508185","GKM"
"1508205","KEY"
"1508207","KEY"
"1508213","KEY"
"1508214","KEY"
"1508217","KEY"
"1508228",""
"1508231","KEY"
"1508247","KEY"
"1508255","KEY"
"1508256","KEY"
"1508274","KEY"
"1508376","KEY"
"1508378","KEY"
"1508389","KEY"
"1508400","KEY"
"1508408","KEY"
"1508414","KEY"
"1508428","KEY"
"1508445","KEY"
"1508522","KEY"
"1508526","KEY"
"1508546","KEY"
"1508561","KEY"
"1508562","KEY"
"1508577","KEY"
"1508587","KEY"
"1508620","KEY"
"1508623","KEY"
"1508625","KEY"
"1508634","KEY"
"1508659","KEY"
"1508661","SPEZ"
"1508668","KEY"
"1508685","KEY"
"1508695","KEY"
"1508706","KEY"
"1508723","AUSL"
"1508725","KEY"
"1508736","KEY"
"1508782","KEY"
"1508786",""
"1508787","AUSL"
"1508788","AUSL"
"1508789","AUSL"
"1508796","KEY"
"1508801","KEY"
"1508852","KEY"
"1508858","KEY"
"1508887","KEY"
"1508893","KEY"
"1508896","KEY"
"1508922","KEY"
"1508924","KEY"
"1508935","KEY"
"1508946","KEY"
"1508969","KEY"
"1508970","KEY"
"1508977","KEY"
"1508994","KEY"
"1509019","KEY"
"1509020","KEY"
"1509041","KEY"
"1509047","KEY"
"1509062","KEY"
"1509076","KEY"
"1509077","KEY"
"1509096","KEY"
"1509110","KEY"
"1509122","KEY"
"1509126","KEY"
"1509138","KEY"
"1509139","KEY"
"1509140","KEY"
"1509141","KEY"
"1509142","KEY"
"1509143","KEY"
"1509144","KEY"
"1509145","KEY"
"1509147","KEY"
"1509148","KEY"
"1509150","KEY"
"1509151","KEY"
"1509153","KEY"
"1509154","KEY"
"1509182","KEY"
"1509191","KEY"
"1509206","KEY"
"1509210","KEY"
"1509240","KEY"
"1509245","KEY"
"1509253","KEY"
"1509272","KEY"
"1509396","KEY"
"1509513","KEY"
"1509522","KEY"
"1509525","KEY"
"1509526","KEY"
"1509554","KEY"
"1509558","KEY"
"1509579",""
"1509592","KEY"
"1509608","KEY"
"1509648","KEY"
"1509660","KEY"
"1509664","KEY"
"1509666","KEY"
"1509676","KEY"
"1509703","KEY"
"1509711","KEY"
"1509753","KEY"
"1509900","KEY"
"1509908","KEY"
"1509913","KEY"
"1509997","KEY"
"1510033","GKM"
"1510268","KEY"
"1510315","KEY"
"1510378","KEY"
"1510382","KEY"
"1510434","KEY"
"1510447","KEY"
"1510452","KEY"
"1510471","KEY"
"1510484","KEY"
"1510500","KEY"
"1510544","SPEZ"
"1510545","SPEZ"
"1510571","KEY"
"1510589","KEY"
"1510619","KEY"
"1510653","KEY"
"1510656","KEY"
"1510663","KEY"
"1510679","KEY"
"1510686","KEY"
"1510719","KEY"
"1510804","KEY"
"1510805","KEY"
"1510821","KEY"
"1510838","KEY"
"1510873","KEY"
"1510875","KEY"
"1510904","KEY"
"1510906","KEY"
"1510909","KEY"
"1510922","KEY"
"1510923","GROS"
"1510967",""
